,Haiku,Sexe réel,Sexe prédit,Proba prédite homme,Proba prédite femme
1048,chambre sombre\\toute la lumière réunie\\derrière le rideau,H,F,0.6202985357391462,0.3797014642608539
2292,Vendredi Saint -\\à ma fenêtre le vide\\de l'arbre abattu,H,H,0.08541074521311853,0.9145892547868815
3397,vieux pommier -\\un bruit de scie emplit\\l'espace vide,H,F,0.5004186186131574,0.49958138138684266
731,aube\\un rouge-gorge\\...petite étincelle,H,H,0.06403751720179163,0.9359624827982084
446,(une enfilade de feux de signalisation\\change du rouge au vert\\pleine lune d'été),H,H,0.014450652318950596,0.9855493476810494
2629,cold rain -\\thousands like me\\going to work,H,H,0.11478633799896765,0.8852136620010324
2257,quartier de l'aéroport\\sous les traînées qui s'estompent\\le vol du héron,F,H,0.09486877849021869,0.9051312215097813
939,how can he love so much?\\warm evening light\\on the waving dog's tail,F,H,0.09150307634490018,0.9084969236550998
3245,Notes dans le vent\\   et les feuilles se balancent\\   au rythme du jazz,F,F,0.9289830253531803,0.07101697464681961
1264,lune glacée -\\le souvenir soudain\\du parfum des lilas,H,H,0.008430097776212508,0.9915699022237875
1111,toute la nuit à contempler\\la lune -\\le cercle parfait d'argent de l'escargot,H,H,0.32386996950767544,0.6761300304923246
2719,iris sauvages\\sur le marais\\hors de portée,F,H,0.2639224862527687,0.7360775137472313
270,ah cet instant\\où le jour se fane\\— nouvelle lune,F,H,0.15464323952436076,0.8453567604756392
708,dernier jour d'été -\\devant l'enfant qui court\\l'envol des pigeons,H,F,0.7374811469026914,0.26251885309730866
2585,soleil de printemps\\je marche à travers un nuage\\de parfum,H,F,0.6050850595487172,0.3949149404512829
1605,Plouf\\le centre du monde-\\haïkaï,H,H,0.03057029319131188,0.9694297068086881
3078,the water jet sends a snail shell spinning : another month gone,H,H,0.04794607430905806,0.9520539256909419
2776,grand bleu d'octobre -\\l'autoroute s'étire\\à l infini,H,H,0.4641208286598484,0.5358791713401516
2495,vieux taureau méditant -\\le soleil\\sur son lingam,H,H,0.3859361699943885,0.6140638300056115
3297,Journal du matin -\\deux merles se signalent\\les traces du chat.,H,F,0.5296666318385381,0.4703333681614619
3275,l'odeur du pain\\remplit tout l'appartement -\\fin fond de la nuit,H,H,0.30061754762332826,0.6993824523766717
2768,crépuscule d'automne -\\au fond du cendrier le mégot\\encore incandescent,H,H,0.11252259576855606,0.887477404231444
2064,chaleur moite-\\dans le potager l'éclat\\d'une luciole,H,H,0.1599893310456585,0.8400106689543415
52,faisceau de triage à l'aube --\\de nouveaux graffiti\\sur le vieux fourgon,H,H,0.1879653040283079,0.8120346959716921
1902,nuages chair de poisson\\sur le pare-brise de l'ambulance,F,H,0.023323818413042874,0.9766761815869571
2197,plage familiale-\\les petits crabes vont\\et viennent tranquillement,H,F,0.5682387787303157,0.4317612212696843
3353,une lune brumeuse\\flotte dans ma tasse\\saké blanc,H,H,0.06321346226326274,0.9367865377367373
2818,"Right, left\\The flash of the float plane's light\\Rain on the forest",F,H,0.047818082395855055,0.952181917604145
1061,barbe de huit jours -\\le froid de ce soir d'automne\\un peu plus piquant,H,H,0.0221186845324175,0.9778813154675825
377,premières mesures -\\le reflet des projecteurs\\sur les cordes du banjo,H,H,0.04170485812420821,0.9582951418757918
1848,en mode vibreur\\le téléphone avance\\vers la poubelle,H,H,0.03137160851669407,0.9686283914833059
2037,premières chaleurs -\\un moineau visite\\les gouttières du quartier,H,H,0.09487209507663363,0.9051279049233664
3301,équinoxe —\\la double grande roue\\sur le lac,H,H,0.012348997576636211,0.9876510024233638
1249,Un nid de cigognes\\au-dessus de la maison abandonnée.\\La pluie ne s'arrête pas !,H,H,0.03135453385290998,0.96864546614709
3135,soir d'automne -\\le silence\\des poires mûres,H,H,0.06544385227732707,0.9345561477226729
3073,ce matin\\du balcon mouillé\\ramasser les restes de cire\\de la bougie-Charlie,H,H,0.2568853491209424,0.7431146508790576
1857,marché aux puces -\\une barquette de frites\\à l'huile rance,H,H,0.025188425526772917,0.9748115744732271
1180,La neige -\\Le trafic ralentit\\dans les bureaux,H,H,0.05286250508035473,0.9471374949196453
2252,Entre le silence.\\Et le silence de l'autre.\\Comme de la pluie.,H,H,0.02276559965992886,0.9772344003400711
174,Demi-lune au ciel/J'attaque dans mon assiette/Un demi-melon,H,F,0.8407603193146908,0.15923968068530925
2150,dimanche des Rameaux -\\la pluie mouille doucement\\le buis du jardin,H,H,0.013864106349227634,0.9861358936507724
1188,un monde flottant\\tout au bout de la route\\vient la lumière,H,H,0.0007827502372003137,0.9992172497627997
3136,"Un puits commun.\\Ma voisine et moi, on partage.\\L'écho.",F,H,0.007957122237875036,0.992042877762125
3233,les hautes herbes\\courbées sous l'aile de la buse\\midi,F,F,0.9329879570007996,0.06701204299920038
44,guitare et harmonica\\dans mon auto bob dylan aussi\\a encore 20 ans,H,H,0.330052620187272,0.669947379812728
907,Neige de printemps-\\une lune dans le ciel\\une autre dans la flaque d'eau,H,H,0.022055770682527842,0.9779442293174722
3159,Boules de neige\\ses gateaux de saisons\\mangés un par un,F,H,0.19141549517436596,0.808584504825634
480,clapotis au bas\\de l'escalier du quai\\- une odeur de pisse,H,H,0.1856770046836309,0.8143229953163691
2559,éviter la crue\\la retrouver dans la nuit\\lui parler longtemps,H,H,0.27112794514598526,0.7288720548540147
2813,chemin forestier -\\nul n'est indifférent\\à l'érable rouge,H,H,0.42553511181534776,0.5744648881846522
1790,Fin novembre\\Le vol nerveux d'une guêpe\\sur l'assiette vide,H,H,0.057838567251872974,0.942161432748127
2645,jours de pluie -\\le pouvoir escargot\\en marche,H,H,0.07883944784355235,0.9211605521564477
2211,trois teintes trop sombres\\le rouge à lèvres\\sur son col,H,H,0.016617031355745215,0.9833829686442548
948,des voix au loin\\une mince croûte de glace\\persiste sur la neige,H,H,0.14393904791825274,0.8560609520817473
1899,changement d'heure -\\le vent\\a tourné au sud,H,H,0.054894922190010687,0.9451050778099893
69,au coin de l'avenue\\chaque matin vers 9 h 30\\il ferme sa tente,H,H,0.42290893570192656,0.5770910642980734
3117,sommeil lourd\\après son alcool de prunes\\ramassées dans son jardin,H,H,0.28452259192469276,0.7154774080753072
1421,"le prunus, tout rose     face à l'échoppe du fleuriste    fermée le lundi!",H,F,0.6609765046330036,0.33902349536699644
1755,l'hiver approche -\\crépitement nocturne\\du bain moussant,H,H,0.10736416126485737,0.8926358387351426
3311,le mot exact pour les parenthèses m'échappe croissant de lune,H,H,0.05177966806044687,0.9482203319395531
803,tout est calme\\dans la pénombre du soir\\la notice du jouet,H,H,0.04899584658723255,0.9510041534127675
781,- rendez-vous -\\la peau du coin de l'ongle\\rongée jusqu'au sang,F,H,0.21914811751118324,0.7808518824888168
2934,flocons de neige -\\de mon petit-fils à naître\\les doigts parfaits,H,H,0.013068161007115275,0.9869318389928847
426,triste sandwich\\tombé d'une machine\\sans âme,H,H,0.0790372988593595,0.9209627011406405
94,"huit heures.\\trois quart lune, son halo\\d'hiver - rond encore",H,H,0.04808114974341282,0.9519188502565872
881,lavant mes vêtements\\quelqu'un me regarde\\croissant de lune,H,H,0.004374454182613174,0.9956255458173868
1469,toute la nuit\\elles arpentent les trottoirs\\les feuilles mortes,H,H,0.10271157492512784,0.8972884250748722
1064,j'ai vu l'horizon\\dans le métro\\en quatre par trois,H,H,0.025984799965820593,0.9740152000341794
740,début de Carême-\\les deux poules se disputent \\un trognon de poire,H,F,0.7306603439865529,0.26933965601344717
1175,nouvelles du monde -\\la ligne rose d'un avion\\d'une antenne à l'autre,H,H,0.0029457383591094954,0.9970542616408905
2357,pleine lune --\\limace sur une pierre\\chemin luisant,H,F,0.6069859749737562,0.39301402502624383
1294,le ciel couvert ce dimanche matin d'été - le café infuse,H,H,0.2040995319014587,0.7959004680985413
2042,partout sous ses pas\\une chiffonnade de feuilles\\l'odeur de la vie,H,H,0.12368498234124492,0.8763150176587551
2203,"anniversaire de mariage --\\les cendres de mes parents, réunies\\au clair de lune",F,H,0.07643539697461199,0.923564603025388
502,Feuilles d'automne\\Devant la bibliothèque,H,F,0.6237622187889266,0.37623778121107343
665,Tantôt rouge tantôt jaune\\Sous les feux d'artifice\\la main d'un mendiant,H,H,0.463063746205877,0.536936253794123
265,La ville est dévastée.\\L'ombre d'un dictateur.\\Dans la mosquée.,H,H,0.02429570519926061,0.9757042948007394
2574,zazen -\\le bourdonnement\\du Frigidaire,H,H,0.026647787851530325,0.9733522121484697
1919,Spring morning\\your hand on my breast\\a bird,F,H,0.14482883652963496,0.855171163470365
3182,début mars\\sur la carcasse du chien\\les premières mouches,H,H,0.09265472673727693,0.9073452732627231
1964,allée du jardin -\\le demi-tour argenté\\d'une limace,H,H,0.04597771232275738,0.9540222876772426
250,douceur du soir -\\le trait rose d'un avion\\effleure la lune,H,H,0.004438823564224537,0.9955611764357755
1312,nuit d'automne -\\le métro fait un bruit\\de grillon,H,H,0.04662994101954998,0.95337005898045
2872,regardant les mouettes\\fouiller les restes du marché\\imaginer la mer,H,H,0.03379667488057536,0.9662033251194246
3341,Noël au Japon\\pas trouvé de mots de saisons \\pour les pendaisons,H,H,0.04226879921380566,0.9577312007861943
2688,même à moitié verte\\elle mérite un haïku\\la dernière fraise,H,H,0.02701400770907303,0.972985992290927
767,douzième anniversaire de mon fils\\un lapin saute\\au milieu de la rue encombrée,H,H,0.0026231375759345754,0.9973768624240654
2450,tank calciné\\un peu plus loin une noce\\bat son plein,H,F,0.9524355181911036,0.04756448180889637
2095,des pots remplis de boutons\\un journal\\les choses qu'elle a laissées,F,H,0.1075352115180972,0.8924647884819028
1272,couleurs d'automne --\\de la réceptionniste\\les cheveux rouge vif,H,H,0.21387206070550024,0.7861279392944998
618,Avec le mur détruit\\les mots aussi\\Se brisent,H,H,0.05856860107365269,0.9414313989263473
1673,Grimpé aux nues\\le liseron traverse\\l'orage,F,H,0.16660720543289997,0.8333927945671
3088,tartine beurrée \\dans mon café noir - \\le ciel étoilé,H,H,0.004729992624523116,0.9952700073754769
2588,heure de pointe du matin\\sur le bord de la route\\des pruniers sauvages,H,F,0.6815877752602659,0.3184122247397341
1327,écouter la pluie\\à côté de mon téléphone\\~ silencieux,H,H,0.007938881696025635,0.9920611183039744
2575,bal des pompiers\\elle a ressorti sa robe\\d’avant les enfants,H,F,0.8394901579907189,0.1605098420092811
348,matin brumeux ~\\écalant un oeuf coque\\soudain le soleil,F,F,0.8736980303351005,0.1263019696648995
1302,pluie de mai\\concert d'étoiles\\dans la mare,F,H,0.07242535950206952,0.9275746404979305
1611,croisés dans la foule\\deux seins nus sous une robe\\et un parfum de bonbon,H,H,0.25184809310666156,0.7481519068933384
1737,la pièce de monnaie\\aussi froide que la machine\\qui me l'a rendue,H,H,0.00942021862637632,0.9905797813736237
1095,nuit profonde\\dans un rai de lune\\le papillon fou,F,H,0.01775648782933248,0.9822435121706675
291,abimé par endroits\\jusqu'au bois –\\le bouddha doré,H,H,0.016098169925007344,0.9839018300749927
2338,Jésus de pierre\\avec les bras tendus -\\la neige qui tombe,H,H,0.0139341717700866,0.9860658282299134
1666,port de pêche-\\les caisses vides\\des cercueils attendent,H,F,0.573812801902856,0.426187198097144
2628,brouillard glacé\\après l'accident le sang chaud\\sur l'asphalte,H,H,0.03401004266833385,0.9659899573316661
401,encore la pluie\\le rire des enfants\\en plein coloriage,F,H,0.11165905740791093,0.8883409425920891
1630,soleil fuyant-\\un peu plus de safran\\dans le riz,F,F,0.8809278150493343,0.11907218495066568
1598,Saint-Patrick --\\les premiers bourgeons verts\\du vieil arbre,H,H,0.29957342266761233,0.7004265773323877
2516,"Sur l'écran éteint,\\toute ma bibliothèque\\au soleil!",H,F,0.7125557717545261,0.2874442282454739
2217,ciel de cendre -\\lourd comme la pluie\\le vol du héron,H,H,0.20666886865003786,0.7933311313499621
2418,ex-girlfriend\\with a baby carriage\\spring rain,H,H,0.029925975533912852,0.9700740244660871
509,une libellule\\sur une libellule\\chaleur d'été,H,H,0.030826651103902702,0.9691733488960973
2747,caressant le chat\\une goutte froide\\dans mon cou,H,H,0.09430396209997849,0.9056960379000215
528,sortie des mariés \\les pétales de rose \\déjà fânés,F,H,0.09445844476473342,0.9055415552352666
417,goélands \\picorant sur l'ïle \\en route vers le travail,F,H,0.2257775354897088,0.7742224645102912
501,Crise mondiale -\\deux vieilles carpes\\affleurent.,H,H,0.3125327663629037,0.6874672336370963
1434,premières tâches rousses\\sur le flanc de colline\\soleil sur ma joue,H,H,0.24524967254807128,0.7547503274519287
384,Des pyjamas noirs\\ébouriffés par le vent.\\Envol des corbeaux.,F,H,0.1157160825485345,0.8842839174514655
287,amer\\le premier café de l'an -\\bombes à Gaza,H,H,0.018056105298422165,0.9819438947015778
2878,trois bouts de cartons \\éparpillés \\restes de bonneteau,H,H,0.2663981770053361,0.7336018229946639
1749,Commençant avec une fleur\\Et se terminant avec une fleur\\Les limites de mon village,H,H,0.10210777991197961,0.8978922200880204
2833,trop tard\\j'ai vu les yeux du veau\\dans le camion,F,H,0.014563463070187632,0.9854365369298124
372,sous ma capuche\\la rumeur de la rue\\picotée de pluie,H,H,0.06286647671003398,0.937133523289966
2915,dans mon rétroviseur\\la lune\\à pleins phares,H,H,0.06748034695155336,0.9325196530484466
2184,travaux de couture –\\par le chas de l’aiguille\\s’immisce l’automne,H,H,0.33956229287175477,0.6604377071282452
1966,left padlocked\\under streetlight\\orion's bike,H,H,0.2724145475248382,0.7275854524751618
3451,ciel couvert -\\pleine lune juste aperçue\\... sur le calendrier,H,H,0.0064903825960109796,0.993509617403989
1815,Ma femme revient\\d'une soirée de prière\\lourde de fruits,H,H,0.0811703942141846,0.9188296057858154
681,"pélérine rouge\\de la jeune fille, pour sortir\\le pitbull",H,H,0.003822335615440986,0.996177664384559
3440,tempête --\\la chute de l'arbre a fait\\le ciel plus grand,H,H,0.4827946964106973,0.5172053035893027
2260,rue de l'u\\la librairie ésotérique\\a disparu,H,H,0.1165874737772542,0.8834125262227458
3388,Partout en France\\sans aucun accord de branche\\la saison des pommes,F,F,0.5550906998873986,0.4449093001126015
419,"dernières lumières\\à l'aube du nouvel an,\\une bougie de plus",F,F,0.9380814381871104,0.061918561812889586
1008,brouillard du matin --\\la fragrance\\du café fort,H,H,0.08475971308694064,0.9152402869130594
848,   matin d'octobre\\   une nouvelle paire de bas de laine\\   dans mes pieds si froids,F,F,0.8694167566475023,0.13058324335249769
1284,noche corta -\\no para Marché Intérieur (M.I.)\\y el mosquito,H,H,0.036733679794792695,0.9632663202052073
1719,froid mordant -\\plus qu'un mince quartier\\à la lune d'hiver,H,F,0.643132951146717,0.356867048853283
1638,nuit sans vent --\\une danse lente\\des lucioles,H,F,0.6127349858724123,0.3872650141275877
365,après l'enterrement –\\une lune de jour\\monte,H,F,0.6150001631680536,0.3849998368319464
455,cicada song\\all through the twilight --\\the moon also rises,H,H,0.049503914350089384,0.9504960856499106
2847,embouteillage --\\des femmes parlent des hommes\\à la radio,H,F,0.8000865033507222,0.19991349664927785
3322,bad beer --\\the stock market\\goes flat,H,H,0.03302412596251225,0.9669758740374877
314,averse de grésil -\\la fleuriste rentre\\les bouquets de soleils,H,H,0.29532415290202696,0.704675847097973
2885,dehors la tempête\\dans les tasses le café\\redouble d’arôme,F,H,0.21667089518549532,0.7833291048145047
3342,Route des Baleines\\dans l’eau le dos rond\\d’un rocher,F,H,0.20918050948160105,0.790819490518399
1619,l'unique invité parti --\\le tic-tac\\de l'horloge du parloir,H,H,0.09906749409597304,0.900932505904027
1542,jour de la terre -\\le soir éteindre les lumières\\le ciel est bien ... là,F,F,0.5779157484738511,0.4220842515261489
988,neige sale\\le conducteur parle\\avec les écolières,H,F,0.5218866867164309,0.47811331328356904
3386,   brûlant les feuilles --\\   Kerry a concédé\\   l'élection,H,H,0.24137382682931852,0.7586261731706815
2837,nuit d'automne\\dans la lumière bleue\\une rose jaune,F,H,0.41368747684722085,0.5863125231527792
1035,jardinerie -\\elle choisit les lavandes\\avec des abeilles,H,H,0.06730927733196634,0.9326907226680337
207,marché de Lunel\\des culottes non conçues\\pour le froid,H,H,0.024659947752688982,0.975340052247311
1672,sortant du docteur\\plus lourdes et plus froides\\les gouttes de pluie,F,H,0.01505118266609351,0.9849488173339065
3253,nuit pleine\\dans le couloir mes pas\\guidés par la lune,F,H,0.008638750522208305,0.9913612494777917
511,Première mandarine\\goût doux et amer\\odeur de Noël,F,F,0.7502475817776709,0.24975241822232905
1569,crise de l'énergie --\\une longue file\\à la cafeteria,H,H,0.22569221177239018,0.7743077882276098
945,accrochés\\au fil barbelé\\de la laine et du vent,H,H,0.24145171979171842,0.7585482802082816
2863,brume du matin --\\un léger rinçage de la tasse de café\\est suffisant,H,F,0.5508612405297578,0.4491387594702422
3347,ballons de l'an neuf --\\la femme enceinte\\se contemple dans le miroir,H,H,0.004110919316761552,0.9958890806832384
188,foyer pour femmes battues -\\sur son corps\\cinquante nuances de bleu,H,H,0.08652614765443489,0.9134738523455651
1825,Buée du matin\\Le chiffon bleu dans l’auto\\Essuie l’hiver,F,H,0.43583174989347473,0.5641682501065253
2447,entre deux\\immeubles décrépits—\\un peuplier dans la lumière de fin du jour,H,H,0.20448027544520342,0.7955197245547966
3326,potée à feu lent\\la lune se rapproche\\de la baie vitrée,F,H,0.32528144732991804,0.674718552670082
1068,fleurs de cornouillers --\\une échographie\\de mon nouveau petit-fils,H,H,0.034047920044091184,0.9659520799559088
2477,les vitres brisées\\de la vieille serre -\\toujours les nouvelles pousses,H,H,0.18577741517924395,0.814222584820756
2370,   avant le souper...\\   l'araignée et une mouche\\   partage le coucher de soleil,F,F,0.915989569042005,0.08401043095799493
2730,Page cinquante-cinq -\\quelles vacances rappelle\\cette fleur séchée?,H,H,0.07733132873051518,0.9226686712694848
2206,Solstice d'hiver\\trop de choses à faire\\ce jour le plus court,F,F,0.7581111086670222,0.24188889133297772
3464,Un jour froid et pluvieux\\présage de café Kona\\d'Honolulu,F,F,0.9682292569058362,0.03177074309416385
362,pluie d'hiver --\\le chien et moi\\échangeons des soupirs,H,H,0.0063370734566875475,0.9936629265433125
3164,croissant de lune -\\elle penche sa tête\\contre mon épaule,H,H,0.02565401893128616,0.9743459810687138
3150,Taches de rouille\\Sur la cuve à mazout\\les deux amériques,H,F,0.8129408567592341,0.1870591432407659
1420,la rue se calme - \\se lève des arbres \\le bruit du vent,H,F,0.693882382691084,0.3061176173089159
1417,fou muin -\\aipple flourish\\fite,H,H,0.1782393461129156,0.8217606538870844
3099,(mort de l'hiver\\fleurissant dans l'obscurité\\mon haleine),H,H,0.022186106285766116,0.9778138937142339
789,chaleur écrasante —\\dans des rumeurs de taffetas\\les caresses éventées,F,F,0.8850557457879905,0.11494425421200946
2493,éclair à la fenêtre --\\le train arrêté\\dans l'orage,H,H,0.016242265538701672,0.9837577344612983
719,veiller su'l perron\\par un soir de juillet\\ombre dans le dos,F,H,0.06947262246597485,0.9305273775340251
680,endormi au volant\\le taximen fantôme\\de mes cauchemars,H,H,0.3851829175437008,0.6148170824562992
2897,lune nébuleuse ~\\un imprimé d'étoiles \\sur le pyjama en pilou,F,F,0.8309580392876902,0.16904196071230984
129,"première flambée -\\dehors, le dernier voyage\\d'un canadair",H,F,0.7030588572552121,0.2969411427447879
3079,été indien -\\une fille en robe rouge\\promène un teckel,H,H,0.11946764364905682,0.8805323563509432
1558,...vos haikus estivals\\une note des poires et des myrtilles\\dans le thé,F,F,0.8756968596931476,0.12430314030685244
2860,fin de la nuit\\les deux miroirs multiplient\\verres et regards,H,H,0.020928082025387762,0.9790719179746122
1787,du soupirail\\l’odeur des croissants chauds –\\aube d’hiver,H,H,0.1946833058005878,0.8053166941994122
26,à chaque gorgée\\de la bouteille\\le clair de lune sur mon visage,H,H,0.15145780815094356,0.8485421918490564
695,pleine lune -\\il manque deux soirs\\à sa rondeur,F,H,0.3238400942921006,0.6761599057078994
1991,sous la pluie sans fin\\sur la place grise\\les couleurs du manège,H,H,0.3582335073584775,0.6417664926415225
1222,Presbyte\\Ce gros poisson dans l'étal\\Depuis hier,H,H,0.25082770882228067,0.7491722911777193
1709,des grenades non mûres --\\tout ce qui reste\\entre nous,H,H,0.13167851586656232,0.8683214841334377
595,Pluie douce\\ses souvenirs d'un amour perdu\\s'immiscent dans sa journée,F,F,0.7938801641467556,0.20611983585324445
2475,"avant de partir\\lire un ou deux haïku\\dehors, il va faire froid",F,H,0.4908984926835809,0.5091015073164191
761,dernière station --\\les empreintes des fesses\\sur les sièges,H,H,0.18319021197370955,0.8168097880262905
2005,matin du printemps\\dans l'allée de prunus\\une écume rose,H,F,0.7014711232966235,0.2985288767033764
1807,marguerite jaune\\bercée par le vent\\ciel d`orage,F,H,0.15904811173757227,0.8409518882624277
1541,"Ecrit en trois lignes\\sur le pot de confiture\\date, lieu et fruit",H,H,0.07791638551627711,0.9220836144837229
315,café du matin\\les fêlures au fond du bol -\\l'instant d'un regard,F,H,0.014384037052444287,0.9856159629475557
3198,onzième anniversaire de mon fils --\\des milles de pluie froide et grise\\entre nous,H,H,0.4333668672596942,0.5666331327403058
583,mes lèvres \\ont troublé la femme nue \\du saké,H,H,0.39238927559919967,0.6076107244008003
1983,planté là\\par une petite amie --\\étoile filante,H,H,0.41997431770359506,0.5800256822964049
1499,ciel couvert -\\des volutes de fumée\\par dessus la cloture,F,H,0.005392469365104513,0.9946075306348955
1577,les géraniums arrosent le macadam - déclin du jour,H,F,0.7163721695482331,0.28362783045176687
1124,un voile de sucre\\sur le pamplemousse~\\soleil brumeux,F,F,0.8029656887179852,0.1970343112820147
2038,étincelles\\dans la chaleur du bleu\\des libellules,H,H,0.3151000474251685,0.6848999525748315
830,seule sa chaussure\\gauche crisse --\\sortie de la messe,H,H,0.2342659385763729,0.7657340614236271
2092,après quatre heures de sommeil\\la neige légère\\emplit une tasse vide,H,H,0.0241974321845555,0.9758025678154445
1623,le crissement\\de la première feuille\\un doux soupir,F,F,0.8927989426970399,0.10720105730296019
2731,saisons apaisées --\\un coquelicot de papier rouge\\en souvenir,F,F,0.7549557186057415,0.24504428139425846
2616,siège social~\\d'étage en étage la guerre\\des parfums,F,H,0.056846536600208,0.943153463399792
1299,ce matin\\le rouge des tramways\\première neige,F,H,0.09745654730413744,0.9025434526958626
465,poubelle --\\des mouches\\et les ombres des mouches,H,H,0.019254961944215054,0.980745038055785
2448,après la pluie\\sur le mur - tisse encore\\l'araignée,F,H,0.19106542187182318,0.8089345781281768
1810,tumeur maligne...\\dans les deux poings du fermier\\des mauvaises herbes,H,H,0.2267579730342829,0.7732420269657171
2288,"dans les hautes branches\\traînent,\\des restants du jour",H,F,0.9696500191712858,0.03034998082871424
2174,matin d'élection -\\les trois coqs du village\\s'égosillent,H,H,0.16617087889908122,0.8338291211009188
2596,à Gaza\\la fumée des chars\\dans l'autre sens,H,F,0.9381902161375046,0.06180978386249531
31,long voyage --\\au bout de l'autoroute\\la lune,H,H,0.018759556375356534,0.9812404436246435
1844,maison vendéenne -\\au dessus de la porte le Christ \\penche à droite,H,H,0.41986484087800957,0.5801351591219904
550,dimanche d'hiver -\\tous mes cheveux\\jetés aux flammes,H,H,0.3526008747224807,0.6473991252775193
1140,bruine de septembre\\lente tombée d'une feuille\\contre le tronc noir,F,H,0.16853903148621063,0.8314609685137894
2132,Solstice d'hiver --\\essence de mandarine\\dans l'eau de mon bain,F,F,0.6073052718306047,0.39269472816939527
1464,écran des horaires\\l'araignée a tissé sa toile\\entre deux trams --,H,H,0.29266996818251445,0.7073300318174855
148,milieu de nuit\\le biseau de l'aiguille\\trouve la veine,H,H,0.0690464309805735,0.9309535690194265
453,Monde impie -\\la fillette a lancé\\son cri suraigu,H,H,0.018511228961304527,0.9814887710386955
823,WhatsApp -\\La pluie tombe sur le visage de ma mère.\\Au Centre des réfugiés.,H,F,0.8100576677360745,0.1899423322639255
1215,Dusting off the ancestors\\and stirring up memories\\Spring cleaning\\je dépoussière les ancêtres\\et aspire les souvenirs\\nettoyage de printemps,F,H,0.16995068592201013,0.8300493140779899
1263,cloudy sunset -\\a lone traffic light\\turns red,H,F,0.7303517228464589,0.26964827715354106
2429,Fin d'après midi -\\dans la maison peu chauffée\\leurs trois belles voix,H,H,0.2001797456541028,0.7998202543458972
1634,"(j'attends le bulletin meteo, je balaye le pollen de tournesol sur l'appui de fenêtre)",H,H,0.4709476865451655,0.5290523134548345
2036,"Un autre jour sans lui\\elle regrette toutes ces petites choses\\toujours, le soleil se lève",F,F,0.778394631549661,0.221605368450339
1900,légères vibrations\\de la balance sous mes pieds-\\bientôt l'équinoxe,F,F,0.8710213685345175,0.12897863146548247
3452,la grande ourse\\bougeant sur l'eau\\pluie de printemps,H,H,0.0019141325715995583,0.9980858674284004
1467,Après l'amour ~\\Je lui parle un peu\\de la lune,H,H,0.3560784656764624,0.6439215343235376
1219,un peu de vent\\sur mes épaules nues\\odeur de matin,F,F,0.938046887381512,0.061953112618488015
1622,voisine de rame\\ses cernes de fatigue\\son tee-shirt « Happy »,F,H,0.03260965645703717,0.9673903435429628
921,harvest moon --\\her updated\\relationship status,H,H,0.18202094826163728,0.8179790517383627
2558,drapeaux arc-en-ciel ...\\les accords obsédants\\d'Amazing Grace,F,H,0.41621788586631603,0.583782114133684
3346,soif de Ramadhan~\\les étals débordent\\de parfum,F,H,0.04576628154948492,0.9542337184505151
930,"Pluie de l'aube,\\les herbes sauvages\\couchées",H,H,0.46261398372003204,0.537386016279968
83,première neige -\\des traces de pas\\de poubelle à poubelle,H,H,0.23110295056977193,0.7688970494302281
2975,courber la tête\\en passant sous le lilas\\lourd de neige,F,F,0.8183055409384824,0.18169445906151757
2182,le bec du héron touche\\son image\\sur la surface de l'eau,F,H,0.009157801367870588,0.9908421986321294
19,ceinture brune : sa peau\\entre top et pantalon\\- ligne quatorze,H,H,0.07588259123047714,0.9241174087695229
107,retour du froid\\les mélodies dissonnantes\\du camion du marchand de glace,H,H,0.04311721511973565,0.9568827848802643
2382,Fin de la manif.\\Dans les wc du bistrot\\on défile encore.,H,H,0.21655575486833045,0.7834442451316695
1245,At 12:01\\he takes his bath\\in last century's water,F,H,0.40113154263904327,0.5988684573609567
3161,fin de tempête\\la seconde fleur de lune\\s'épanouit,F,H,0.3970230960824602,0.6029769039175398
491,thé de printemps—\\au travers de la porcelaine\\sa main fine,F,F,0.7647142983945937,0.2352857016054063
2510,Bruit de chute ~\\Le kaki trop mûr rejoint\\son ombre,F,H,0.07221346174528509,0.9277865382547149
32,éclipse partielle~\\le vieux chat\\titubant,F,H,0.4066759353701487,0.5933240646298513
1147,rond point -\\à quoi ressemble la face\\cachée de la lune ?,H,F,0.6012793762622565,0.39872062373774353
1232,chaque soir\\entre deux lignes blanches\\quelques points rouges,H,H,0.05285769975484356,0.9471423002451564
2714,l'enfant famélique\\replié dans ses genoux\\... accordeon noir,H,H,0.27445931690948044,0.7255406830905196
713,Morning sunshine bright\\chases all worry from cancer\\operation success,F,H,0.07814194931791119,0.9218580506820888
2315,dans la soie noire\\de sa robe de nuit\\l'hiver pointe,H,F,0.9864739318513869,0.013526068148613173
3156,trafic à l'arrêt -\\le ciel du matin chargé\\de vols d'étourneaux,H,H,0.06967647176409464,0.9303235282359054
2367,Nuit venue trop tôt\\Le lit est resté défait\\Vide et trop grand...,F,H,0.10799503661265997,0.89200496338734
2509,auto abandonnée --\\les feuilles accumulées\\sur le parebrise,H,H,0.15444665038848604,0.845553349611514
2548,premier matin de l'an -\\dans le salon chuchotent\\les légos,H,F,0.6053587423151869,0.3946412576848131
1901,metastases insoupçonnéesla mousse sur les tuiles du toit,H,H,0.014322082199721198,0.9856779178002788
3344,   à demi-endormie\\   le rythme de\\   la pluie qui s'éloigne,F,H,0.1644846378905256,0.8355153621094744
